ID,Text,alignment,Label
171584, креди,0.5863687247420544,BAD
171611, собой,-1,Unknown
171619, сохра,0.2878396761243928,CRITICAL
171639, такие,-1,Unknown
171653, легко,-1,Unknown
171655, здесь,-1,Unknown
171758, менее,-1,Unknown
171761, исклю,0.5599404682739998,BAD
171783, около,-1,Unknown
171791, оказа,-1,Unknown
171795, числе,-1,Unknown
171813, одной,-1,Unknown
171815, форма,-1,Unknown
171820, жизнь,-1,Unknown
171822, attraverso,0.4464062451080492,CRITICAL
171825, Кроме,-1,Unknown
171829, макси,0.5958953350183095,BAD
171834, своих,-1,Unknown
171854, реали,0.5850089990663593,BAD
171857, الذين,-1,Unknown
171866, компо,0.35193196596797444,CRITICAL
171878, сайте,-1,Unknown
171900, pemerintah,0.4217666570611803,CRITICAL
171912, права,-1,Unknown
171913, сразу,-1,Unknown
171918, связи,-1,Unknown
171985, Когда,-1,Unknown
172005, والتي,-1,Unknown
172014, territorio,0.5600715845720902,BAD
172018, عليها,-1,Unknown
172029, тепло,-1,Unknown
172040, каждо,0.27421886272989937,CRITICAL
172063, краси,0.46774876740050425,CRITICAL
172068, свобо,0.6001017811836327,OK
172073, важно,-1,Unknown
172109, скоро,-1,Unknown
172126, двига,0.6945735363614345,OK
172132, разре,0.40622191284850506,CRITICAL
172154, имеют,-1,Unknown
172198, Влади,0.5278596445074165,BAD
172204, такое,-1,Unknown
172233, кисло,0.567815768642357,BAD
172309, комна,-0.05573034726151624,CRITICAL
172319, любой,-1,Unknown
172323, sebelumnya,0.5187889562715454,BAD
172339, Presidente,0.6795882323257678,OK
172359, Sicherheit,0.6553351800738318,OK
172380, форму,-1,Unknown
172389, الوقت,-1,Unknown
172393, цвета,0.6108516194305674,OK
172403, клиен,0.3059387841741283,CRITICAL
172443, назна,0.024121218553259178,CRITICAL
172466, самых,-1,Unknown
172486, имуще,0.2264327037033589,CRITICAL
172530, какой,-1,Unknown
172582, أنشطة,0.44992203476326464,CRITICAL
172586, найти,-1,Unknown
172611, عندما,-1,Unknown
172613, pendidikan,0.3939393720099531,CRITICAL
172625, جديدة,-1,Unknown
172642, затем,-1,Unknown
172653, وزارة,-1,Unknown
172660, психо,0.5262475451163142,BAD
172675, часов,-1,Unknown
172712, потом,-1,Unknown
172713, месте,-1,Unknown
172721, выпла,0.6169945059834555,OK
172727, стали,-1,Unknown
172730, гаран,-1,Unknown
172736, يمكنك,-1,Unknown
172786, среди,-1,Unknown
172791, مدينة,-1,Unknown
172831, почти,-1,Unknown
172838, соеди,0.5734047635715647,BAD
172859, كبيرة,-1,Unknown
172860, заклю,0.3165959730839759,CRITICAL
172869, عملية,-1,Unknown
172874, тогда,-1,Unknown
172877, назад,-1,Unknown
172884, مطاعم,0.5425630166805889,BAD
172910, الأمن,-1,Unknown
172914, какие,-1,Unknown
172934, прожи,0.4933469408519281,CRITICAL
172995, торго,0.6306809788474836,OK
173044, нашей,-1,Unknown
173052, масло,-1,Unknown
173082, крови,-1,Unknown
173095, كسارة,-1,Unknown
173126, الأمر,-1,Unknown
173138, فنادق,0.3560721035161107,CRITICAL
173146, таким,-1,Unknown
173153, повто,0.5705154107365948,BAD
173161, تاريخ,-1,Unknown
173210, segurança,-1,Unknown
173214, множе,0.6314467975276215,OK
173238, tecnologia,0.6633229764591083,OK
173248, الناس,-1,Unknown
173251, своим,-1,Unknown
173270, mengetahui,0.44321280467938046,CRITICAL
173307, новых,-1,Unknown
173309, lingkungan,0.5981188044452193,BAD
173366, време,0.3613962688478453,CRITICAL
173373, серви,0.022514270323559623,CRITICAL
173374, Geschäfts,-1,Unknown
173380, оказы,0.5100819240549396,BAD
173385, عنوان,0.35508363956039063,CRITICAL
173408, دولار,-1,Unknown
173436, новый,-1,Unknown
173443, новые,-1,Unknown
173449, قانون,0.6042356177778705,OK
173468, выгля,0.5456015222966359,BAD
173476, أيضًا,0.3101277040795073,CRITICAL
173486, тысяч,-1,Unknown
173511, منطقة,-1,Unknown
173522, الدرا,0.3143639266109076,CRITICAL
173523, воспа,0.19762139582598695,CRITICAL
173541, Можно,-1,Unknown
173575, necessario,0.6380027268839603,OK
173578, свиде,0.4549150100183329,CRITICAL
173579, penelitian,0.3653328808969187,CRITICAL
173605, atividades,0.6392160892729815,OK
173620, формы,-1,Unknown
173623, الخاص,-1,Unknown
173626, запре,0.4342880473494733,CRITICAL
173627, Благо,0.3665596555435883,CRITICAL
173640, Gesundheit,0.5418099742435809,BAD
173643, مليون,-1,Unknown
173651,utilisation,0.8017897960187611,OK
173662, сайта,-1,Unknown
173675, попро,0.6205453720123485,OK
173683, produção,-1,Unknown
173692, юриди,0.5473494005289596,BAD
173694, форме,-1,Unknown
173713, проте,0.6386506884953702,OK
173752, иметь,-1,Unknown
173796, خدمات,-1,Unknown
173807, район,-1,Unknown
173813, Pemerintah,0.6352009629007515,OK
173901, одним,-1,Unknown
173907, produzione,0.5927852548918954,BAD
173947, ожида,-1,Unknown
173987, انجام,0.5209446478301997,BAD
173988, اجتما,0.4308760369427083,CRITICAL
174013, میشود,0.5244195084086409,BAD
174020, dispositiv,0.5870065160442919,BAD
174057, отпра,0.5285991338326921,BAD
174087, жидко,0.4518727103592259,CRITICAL
174090, principale,0.68744129623225,OK
174097, واحدة,-1,Unknown
174117, труда,0.6623820197068584,OK
174147, ایران,0.6382675311647189,OK
174155, самом,-1,Unknown
174165, корпу,0.2532843139091276,CRITICAL
174238, principais,0.6660364065661653,OK
174250, kesempatan,0.34389971862466,CRITICAL
174255, condizioni,0.6035403869471484,OK
174266, اليمن,-1,Unknown
174283, هستند,0.4141184230309002,CRITICAL
174320, добро,-1,Unknown
174346, تطبيق,0.23894715102910194,CRITICAL
174351, إدارة,-1,Unknown
174357, participar,0.6057184620152052,OK
174374, الطلب,0.3458130035546316,CRITICAL
174391, septiembre,0.38689362318318615,CRITICAL
174491, موضوع,-1,Unknown
174493, учиты,0.5987100691703314,BAD
174497, марта,-1,Unknown
174543, políticas,0.6192552749206808,OK
174565, قريبة,0.16245518828261324,CRITICAL
174592, рядом,-1,Unknown
174605, formazione,0.6240964362624452,OK
174617, الشيخ,-1,Unknown
174620, activités,-1,Unknown
174676, داشته,0.17210283173886579,CRITICAL
174706, الأرض,-1,Unknown
174707, مستوى,-1,Unknown
174719, доста,0.6117566870218977,OK
174745, конце,-1,Unknown
174758, بیشتر,0.2104820666749717,CRITICAL
174771, этому,-1,Unknown
174803, superficie,0.6949722820320416,OK
174817, nombreuses,0.5377104355470421,BAD
174839, Pendidikan,0.565262848383504,BAD
174878, сокра,0.28746548368926095,CRITICAL
174884, бизне,0.565835966888018,BAD
174904, República,-1,Unknown
174911, situazione,0.5759708593473568,BAD
174921, друга,0.41884899576281026,CRITICAL
174933, наших,-1,Unknown
174957, penggunaan,0.7213259685915122,OK
174992, formación,0.589351938942637,BAD
174995, البحث,-1,Unknown
174996, масла,0.6453321016428808,OK
175003, держа,0.6482329987003517,OK
175012, стала,-1,Unknown
175036, стало,-1,Unknown
175082, които,0.16971556846793348,CRITICAL
175144, точно,-1,Unknown
175149, سنوات,-1,Unknown
175157, pengalaman,0.5296792203144377,BAD
175162, keuntungan,0.7036876164555361,OK
175175, تقديم,-1,Unknown
175178, футбо,0.55547463851559,BAD
175245, Таким,-1,Unknown
175271, Здесь,-1,Unknown
175284, Educação,-1,Unknown
175290, situação,-1,Unknown
175301, месяц,-1,Unknown
175308, finalmente,0.46693303481573895,CRITICAL
175317, самые,-1,Unknown
175320, ранее,-1,Unknown
175329, собра,0.3948604242906257,CRITICAL
175383,alizzazione,0.4728074478585289,CRITICAL
175407, والذي,-1,Unknown
175409, взгля,0.597072131869931,BAD
175412, Санкт,-1,Unknown
175414, красо,0.429642072776463,CRITICAL
175423, самый,-1,Unknown
175442, مناسب,0.5564507326261765,BAD
175449, خواهد,0.16064178241790084,CRITICAL
175469, водой,0.6765146537603538,OK
175516, sebenarnya,0.4925287068353012,CRITICAL
175529, أثناء,-1,Unknown
175534, видов,0.5953862827398299,BAD
175562, нашем,-1,Unknown
175598, семьи,0.18900708619409712,CRITICAL
175619, актуа,0.4402919683339892,CRITICAL
175620, привы,0.6288973493959551,OK
175630, مقابل,-1,Unknown
175658, рынке,-1,Unknown
175670, посте,0.2163674985392972,CRITICAL
175677, Согла,0.27041726620999484,CRITICAL
175683, долла,0.16044512305319036,CRITICAL
175708, esperienza,0.5540945450558586,BAD
175716, указы,0.6003002641264575,OK
175730, población,-1,Unknown
175751, Очень,-1,Unknown
175768, знать,-1,Unknown
175777, principali,0.5177857980015329,BAD
175822, далее,0.6636305610136761,OK
175829, парти,-1,Unknown
175839, снова,-1,Unknown
175842, concernant,0.6248793308872741,OK
175847, importanti,0.5499091737801898,BAD
175892, مشروع,-1,Unknown
175902, kemenangan,0.41353781133705064,CRITICAL
175908, самое,0.6754723337594962,OK
175968, educación,-1,Unknown
175972, самым,-1,Unknown
175982, зарег,0.6348172612830502,OK
175987, سوريا,-1,Unknown
175997, описа,0.38033204412711813,CRITICAL
176029, запро,0.6027801823806906,OK
176032, денег,-1,Unknown
176045, بسیار,0.174689818754677,CRITICAL
176073, gegenüber,-1,Unknown
176080, perjalanan,0.38805632632995846,CRITICAL
176084, Между,-1,Unknown
176087, الدين,-1,Unknown
176096, ткани,0.6306075517361953,OK
176136, своем,-1,Unknown
176148, масса,0.7018257636311329,OK
176167, جامعة,-1,Unknown
176182, permanente,0.7065291300686737,OK
176199, أيضاً,0.4370140450537501,CRITICAL
176200, непос,0.45142752421230337,CRITICAL
176220, точки,-1,Unknown
176223, iniciativa,0.5476199979229374,BAD
176225, menawarkan,0.4838506362042008,CRITICAL
176236, Перед,0.48006728614071126,CRITICAL
176246, تحقيق,-1,Unknown
176274, пресс,0.709514849742167,OK
176280, suficiente,0.6028150262744395,OK
176293, تعالى,-1,Unknown
176306, Затем,0.6706452057838311,OK
176341, الهند,-1,Unknown
176397, utilizzare,0.5980557879643663,BAD
176400, compañía,-1,Unknown
176404, لبنان,-1,Unknown
176445, entrevista,0.5677098460316233,BAD
176448, terperinci,0.31019185770564356,CRITICAL
176481, расти,0.6631638555444003,OK
176492, секре,0.15308914065605958,CRITICAL
176515,abilirsiniz,0.6722632097344244,OK
176580, Ministerio,0.4962109800927581,CRITICAL
176627, تولید,0.30800291851913897,CRITICAL
176665, вашей,0.6170094435899736,OK
176674, الأحد,-1,Unknown
176708, затра,0.5930817124077389,BAD
176725, сфере,-1,Unknown
176741, عالية,-1,Unknown
176754, tratamento,0.7268537841601954,OK
176763, недел,-1,Unknown
176786, بازار,0.5360199955542713,BAD
176824, اینکه,0.2626039991351443,CRITICAL
176894, одном,-1,Unknown
176955, такая,0.6809693269937527,OK
176999, Secretaria,0.5747334089533148,BAD
177010, الصحة,-1,Unknown
177044, стату,0.17974322126869993,CRITICAL
177061, плохо,-1,Unknown
177073, подпи,0.5418946483630167,BAD
177095, علامة,0.4405866481140092,CRITICAL
177221, самой,0.5671751095238734,BAD
177245, Teilnehmer,0.6850175447120146,OK
177246, особо,0.5094180881268662,BAD
177292, имени,-1,Unknown
177298, دارند,0.5505730943418309,BAD
177299, новой,0.6611120778270647,OK
177304, Mitglieder,0.6264161938983707,OK
177328, éléments,-1,Unknown
177339, naturaleza,0.6410597916244153,OK
177348, الجيش,-1,Unknown
177362, تركيا,-1,Unknown
177412, порта,0.5770506263665353,BAD
177417, comprendre,0.5453024320098572,BAD
177423, целом,0.5498010853067469,BAD
177434, супру,0.6113008836506492,OK
177449, граду,0.632254685147869,OK
177466, أعمال,-1,Unknown
177477, memastikan,0.6213850310580105,OK
177479, الحجر,0.2905545429007496,CRITICAL
177484, целью,-1,Unknown
177488, означ,0.46862866908863277,CRITICAL
177496, массо,0.6084973053938453,OK
177497, таком,0.5088852859237832,BAD
177510, نهاية,-1,Unknown
177517, طريقة,0.26474939062224223,CRITICAL
177538, снима,0.6348914331564007,OK
177541, Educación,-1,Unknown
177586, proximité,-1,Unknown
177646, مواقع,-1,Unknown
177659, графи,0.7158580146219501,OK
177665, dernières,0.5022288990304226,BAD
177678, посвя,0.4253342923909664,CRITICAL
177684, وكذلك,-1,Unknown
177686, générale,0.6904668909037165,OK
177708, давно,-1,Unknown
177717, путем,0.8104227707548679,OK
177719, familiares,0.6613934768826052,OK
177723, زيادة,-1,Unknown
177728, diperlukan,0.60963561482143,OK
177745, menyatakan,0.7098705550261304,OK
177759, свето,0.6478818076207967,OK
177802, любом,-1,Unknown
177805, bermanfaat,0.5497601954857446,BAD
177810,éristiques,0.569571508400704,BAD
177814, табли,0.6203183302586398,OK
177861, políticos,0.5407662994008082,BAD
177890, encuentran,0.5083637629618404,BAD
177893, problèmes,0.6224099001493594,OK
177908, табле,0.032806405885850015,CRITICAL
177915, materiales,0.550206995416404,BAD
177916, каких,0.6952087559825618,OK
177930, إضافة,0.36301584034924866,CRITICAL
177979, میکند,0.289299899954219,CRITICAL
178017, formação,0.6464727988507037,OK
178028, сутки,0.7141508275316798,OK
178035, menentukan,0.5614803639173046,BAD
178078, Герма,0.5011991144872796,BAD
178079, بينما,-1,Unknown
178133, врача,0.6287711786833259,OK
178139, capacidade,0.5795572913350913,BAD
178142, artículos,0.5934396965488948,BAD
178147, облад,0.5691537805449828,BAD
178169, кроме,-1,Unknown
178172, роста,0.4846569572269386,CRITICAL
178184, книги,-1,Unknown
178200, mengurangi,0.735715679816842,OK
178217, сумму,-1,Unknown
178225, столи,0.6474165106405387,OK
178230, прида,0.39364126691681534,CRITICAL
178237, educação,-1,Unknown
178250, العرب,-1,Unknown
178276, линии,0.6190435290625876,OK
178316, proprietà,-1,Unknown
178336, المشت,0.5161571985811281,BAD
178364, здоро,0.6863157844709206,OK
178401, berkembang,0.6114039850955543,OK
178430, facilmente,0.503781453600775,BAD
178447, pembayaran,0.4823010264279088,CRITICAL
178459, стати,0.5986526977531605,BAD
178536, organisasi,0.4952148886610765,CRITICAL
178581, хрони,0.5798900474553799,BAD
178594, memperoleh,0.3424255588910094,CRITICAL
178597, разру,0.4084565637789101,CRITICAL
178600, Автор,-1,Unknown
178601, також,0.6390323085826736,OK
178619, الحرب,-1,Unknown
178623, السيد,-1,Unknown
178627, карты,0.5234650260524031,BAD
178632, تسجيل,0.44313160051543915,CRITICAL
178693, mengandung,0.5101228116310413,BAD
178754, verfügbar,-1,Unknown
178769, تناول,0.38529653132678193,CRITICAL
178793, anteriores,0.5820129532530851,BAD
178801, الماء,0.3523890182423758,CRITICAL
178811, الشعر,-1,Unknown
178825, diharapkan,0.4334140379834095,CRITICAL
178850, مناطق,0.4072626773267452,CRITICAL
178908, арома,0.4199570205910068,CRITICAL
178915, людям,0.6403922984673488,OK
178932, أنواع,0.5499916771770404,BAD
178974, Макси,0.09819162658839624,CRITICAL
178984, entwickelt,0.6355834952084081,OK
178992, войны,-1,Unknown
179002, económica,-1,Unknown
179028, Ausbildung,0.6709524318599179,OK
179078, έχουν,0.1989736734132875,CRITICAL
179084, конца,0.5062060751113571,BAD
179097, إعادة,-1,Unknown
179105, نتيجة,-1,Unknown
179132, хочет,-1,Unknown
179134, приве,0.43657534898168315,CRITICAL
179136, نتائج,0.39268207627154306,CRITICAL
179143, света,0.2013291934269972,CRITICAL
179164, territoire,0.5850291955229376,BAD
179169, désormais,-1,Unknown
179192, numérique,-1,Unknown
179203, взять,-1,Unknown
179210, travailler,0.617572038385485,OK
179216, Важно,0.5329697028089914,BAD
179243, protezione,0.5924075920948281,BAD
179250, ثلاثة,-1,Unknown
179279, школы,0.7348849637921736,OK
179301, ادامه,0.4556367615660773,CRITICAL
179316, الجسم,-1,Unknown
179336, другу,0.5179570775713499,BAD
179339, facilement,0.6190651172492603,OK
179390, необы,0.4387565292673685,CRITICAL
179417, menjadikan,0.7351349213101767,OK
179432, стара,0.6265836619433567,OK
179436, permettant,0.5902758543123797,BAD
179461, تنظيم,0.6553164931324441,OK
179481, могли,0.639246584620158,OK
179496, تحديد,0.2749620083880706,CRITICAL
179542, إيران,0.6144934831690738,OK
179640, تنفيذ,0.5529057441397969,BAD
179668, disponibil,0.6852013992384967,OK
179683, município,-1,Unknown
179694, القدس,-1,Unknown
179700, ressources,0.702888099039947,OK
179702, насто,0.11867020915530001,CRITICAL
179706, прото,0.702453508874035,OK
179785, Desarrollo,0.5820195119131033,BAD
179800, ermöglich,0.31570802206762416,CRITICAL
179817, attenzione,0.49730637916339376,CRITICAL
179823, рынка,0.5316580807635302,BAD
179824, politiques,0.6868906467454595,OK
179837, преды,0.18298654774025963,CRITICAL
179851, соблю,0.3252737137719024,CRITICAL
179868, brasileiro,0.6370022298701408,OK
179873, корзи,0.6687278925412281,OK
179879, requisitos,0.6903870385842504,OK
179929, Verbindung,0.5909964193289482,BAD
179938,entwicklung,0.7092074938598669,OK
179965, слизи,0.29127528540432046,CRITICAL
179972, وسائل,0.6338502170699577,OK
179983, enfermedad,0.38261619462714347,CRITICAL
179996, можна,0.7329537764220999,OK
180002, تصميم,0.33977646311891707,CRITICAL
180046, ایجاد,0.5809549372019903,BAD
180054, permettent,0.5698658785301242,BAD
180059, أخبار,0.6040928990028656,OK
180064, двери,0.6964140223418622,OK
180127, Более,0.6351705993427524,OK
180143, запла,0.678876050707787,OK
180160,bedingungen,0.6652671978039217,OK
180173, الصنا,0.1956853457852262,CRITICAL
180200, interventi,0.5055072711727079,BAD
180237, Masyarakat,0.6486771326633675,OK
180256, histórico,-1,Unknown
180304, compromiso,0.41534485257106546,CRITICAL
180315, económico,-1,Unknown
180330, brasileira,0.7232681757798899,OK
180332, القدم,-1,Unknown
180370, beneficios,0.599918892281763,BAD
180378, Какие,0.457423503452337,CRITICAL
180379, рейти,0.07801022246349582,CRITICAL
180385, сроки,0.6378930989680904,OK
180419, Ответ,0.6248573298899405,OK
180420, بداية,-1,Unknown
180433, menghadapi,0.42356678971399625,CRITICAL
180501, المسا,0.3175879710404777,CRITICAL
180518, никто,-1,Unknown
180543, усили,-1,Unknown
180558, comunidade,0.6367523489608694,OK
180562, Далее,0.4682730027084472,CRITICAL
180596, dibutuhkan,0.49898735935912,CRITICAL
180612, mindestens,0.6595180037834713,OK
180615, الجما,0.5649139262687217,BAD
180619, возбу,0.42427982022402294,CRITICAL
180623, وكانت,-1,Unknown
180642, كيفية,-1,Unknown
180664, Yogyakarta,0.6791215395673083,OK
180672, Среди,0.5878877696998727,BAD
180684, радио,0.4977263761662652,CRITICAL
180688, گزارش,0.2639542644759672,CRITICAL
180716, recensioni,0.4265809197748055,CRITICAL
180727, Ergebnisse,0.6120061495782846,OK
180742, necessità,-1,Unknown
180790, الشهر,-1,Unknown
180796, أسعار,0.33549804844772335,CRITICAL
180803, disciplina,0.5639889450097206,BAD
180804, wszystkich,0.30550081030470533,CRITICAL
180825, precedente,0.5775364874735167,BAD
180873, conoscenza,0.5518963645383641,BAD
180879, inversión,-1,Unknown
180882, Verwendung,0.5215244217066072,BAD
180888, الاخت,0.4495651409371641,CRITICAL
180960, miércoles,0.43568104067212177,CRITICAL
180978, лично,-1,Unknown
180982, гидро,0.5891057356588661,BAD
180986, jeweiligen,0.6409059339577557,OK
180988, مليار,-1,Unknown
180996, чисто,0.5180356411583208,BAD
181018, Behandlung,0.6263765985572782,OK
181047, гораз,0.34293061563644267,CRITICAL
181069, pertanyaan,0.6218153279076045,OK
181091, المال,-1,Unknown
181098, итоге,0.7414100656417728,OK
181104, Découvrez,0.5215820951863644,BAD
181123, الذهب,-1,Unknown
181126,expérience,-1,Unknown
181147, matrimonio,0.5452990051825145,BAD
181151, particolar,0.5304815202405697,BAD
181162, uniquement,0.6316754439483773,OK
181168, Видео,0.5593035943199824,BAD
181176, особы,0.2868231097192471,CRITICAL
181197, temperatur,0.5666852506473746,BAD
181207, السبت,-1,Unknown
181265, знако,0.49624503305887113,CRITICAL
181278, Dirección,0.48598203324621614,CRITICAL
181314, changement,0.6328440537994264,OK
181330, общей,0.761529107285062,OK
181350, Hersteller,0.7075345067895218,OK
181355, تطوير,0.5554262062823608,BAD
181378, языка,0.6201196532236013,OK
181379, قائمة,0.2007410634023225,CRITICAL
181418, любви,0.49341309081085455,CRITICAL
181478, Prefeitura,0.6021289739228092,OK
181482, серде,0.5427560175944239,BAD
181487, масте,0.1885304402144264,CRITICAL
181489, марки,0.6051573563981587,OK
181495, وكالة,0.5611051614965462,BAD
181508, النفط,-1,Unknown
181524, нрави,0.661600745806383,OK
181541, Тогда,0.364084165519809,CRITICAL
181552, внесе,0.5533079926128034,BAD
181566, personales,0.5972911576276632,BAD
181579, candidatos,0.559412090122926,BAD
181593, одина,0.5510242704156404,BAD
181622, награ,0.6140127580023897,OK
181633, السوق,-1,Unknown
181670, realizzato,0.6540218379408669,OK
181684, dimensioni,0.627143779692366,OK
181689, selección,0.47314573584106673,CRITICAL
181691, термо,0.5679717910867608,BAD
181702, اللغة,-1,Unknown
181741, connaître,0.5494695293978383,BAD
181748, слово,0.6181138665704384,OK
181757, Такие,0.6014226368618205,OK
181758, блоки,0.41502705056153477,CRITICAL
181772, potrebbero,0.5725774511500993,BAD
181778, непре,0.4045017895683312,CRITICAL
181794, улице,0.6212608638805176,OK
181810, банка,0.44997499452038414,CRITICAL
181811, بنسبة,-1,Unknown
181814, непро,0.6204039797226557,OK
181823, صغيرة,-1,Unknown
181853, оружи,0.14403463217130316,CRITICAL
181861, кухни,0.5363076231153387,BAD
181873, Харак,0.38362047036180436,CRITICAL
181894, روسيا,0.34177244294620807,CRITICAL
181914, véritable,-1,Unknown
181926, المرت,0.21854222748545418,CRITICAL
181927, موجود,-1,Unknown
181929, Penelitian,0.42804646828993137,CRITICAL
181930, patrimonio,0.49831489417607266,CRITICAL
181932, серии,-1,Unknown
181944, Leistungen,0.554526741343689,BAD
181960, смесь,0.6943800506206502,OK
182000, стиле,0.642036701825131,OK
182027, propósito,-1,Unknown
182044, يعتبر,-1,Unknown
182108, непри,0.5496736190343502,BAD
182113, грамо,0.1462559331923974,CRITICAL
182155, плане,0.7400625899687375,OK
182168, госпо,0.5407610821402253,BAD
182198, estructura,0.6245134045510993,OK
182211, Maßnahmen,0.6177725625082591,OK
182219, стены,0.7017939542506741,OK
182224, детям,0.4355720023448312,CRITICAL
182230, سيكون,-1,Unknown
182236, dispositif,0.6942612768945682,OK
182249, شركات,0.5206567810326005,BAD
182250, pubblicato,0.6143893730860209,OK
182261, croissance,0.4782894958520492,CRITICAL
182273, което,0.10942485757149818,CRITICAL
182318, Через,0.6224611823870045,OK
182401, وقالت,0.32161678555576495,CRITICAL
182406, редко,0.6111943016168926,OK
182419, който,0.187413865771275,CRITICAL
182423, конди,0.617870705140227,OK
182427, избав,0.33955724677786714,CRITICAL
182433, будем,0.5939425348611883,BAD
182449, факти,0.16266887395812984,CRITICAL
182461, блюда,0.6615577544849565,OK
182466, تغيير,0.29632744651580745,CRITICAL
182502, دقيقة,-1,Unknown
182521, realizadas,0.5234379062503561,BAD
182560, habitantes,0.5916109503908019,BAD
182580, домов,0.44709180199408965,CRITICAL
182607, النظر,-1,Unknown
182612, Rodríguez,0.5281073576947555,BAD
182636, иначе,0.47501535975717296,CRITICAL
182670, худож,0.627837649086095,OK
182671, مانند,0.3160003983889392,CRITICAL
182688, нарко,-1,Unknown
182712, comunicado,0.57555053792977,BAD
182740, vehículos,0.5432910371582503,BAD
182751, стаби,0.2956131245828577,CRITICAL
182794, солне,0.5493962993161349,BAD
182798, keterangan,0.7477617375967893,OK
182810, überhaupt,-1,Unknown
182812, إنتاج,0.34740211207374555,CRITICAL
182816, фести,0.12444419536399873,CRITICAL
182835, каким,0.42989466249041847,CRITICAL
182841, الأمم,-1,Unknown
182842, الرغم,-1,Unknown
182851, Проце,0.5789720955211132,BAD
182871, resistente,0.6746978141060103,OK
182922, المنش,0.4201024571724359,CRITICAL
182938, Такой,0.6877544619976622,OK
182939, китай,0.36873516195510353,CRITICAL
182957, أعلنت,0.2767159985589194,CRITICAL
182967, principios,0.5165492733157396,BAD
182975, literatura,0.6299643270865549,OK
182981, Адрес,0.6351663909807949,OK
183019, الحكم,-1,Unknown
183031, кирпи,0.46746462528966704,CRITICAL
183041, слабо,0.30090967893043824,CRITICAL
183051, étudiants,0.6041990824285625,OK
183053, توفير,-1,Unknown
183075, قَالَ,0.3501656233439136,CRITICAL
183081, земли,0.6438448687290378,OK
183086, всеми,0.4516001378145056,CRITICAL
183110, Biblioteca,0.6298693951086843,OK
183116, considerar,0.6149488389176864,OK
183126, disebabkan,0.4986595418739038,CRITICAL
183133, Funktionen,0.6576616303363594,OK
183137, этапе,0.3741670262709605,CRITICAL
183141,unternehmen,0.6460063753297428,OK
183165, إليها,-1,Unknown
183191, contenidos,0.4651397470998231,CRITICAL
183202, целях,0.7219271954611888,OK
183220, الرائ,0.4125661213353922,CRITICAL
183222, migliorare,0.588018701944543,BAD
183248, цвето,0.6568854483839264,OK
183272, покра,0.49935664717114686,CRITICAL
183314, такую,0.662982055219698,OK
183319, пасса,0.4374686024273792,CRITICAL
183328, Отзыв,0.5458761519969133,BAD
183355, إطلاق,-1,Unknown
183365, مصادر,0.36392421507771733,CRITICAL
183369, ciudadanos,0.35144489357619174,CRITICAL
183409, всему,0.41641832520166927,CRITICAL
183416, оболо,0.0556889150031968,CRITICAL
183434, الصور,0.39322122345248955,CRITICAL
183435, Président,0.6134565457307646,OK
183440, двумя,0.5995452549754736,BAD
183441, زيارة,0.5648452145900426,BAD
183457, удиви,0.4040252746269672,CRITICAL
183463, срока,0.698396427475906,OK
183479, восто,0.5215385861335563,BAD
183489, apresentar,0.6819514110486453,OK
183495, кажды,0.46873409525789234,CRITICAL
183502, تحتاج,-1,Unknown
183511, Новый,0.5136936325050222,BAD
183550, صحيفة,-1,Unknown
183557, среды,0.5640494287364304,BAD
183578, nonostante,0.5452919948822207,BAD
183582, набор,0.6559734868248297,OK
183588, للاست,0.33705774017233087,CRITICAL
183591, تحميل,0.2760902452389788,CRITICAL
183595, можем,0.526231821155458,BAD
183608, Weihnachts,0.7254617442805669,OK
183626, счета,0.6748582691542157,OK
183628, گرفته,0.5574686731838787,BAD
183644, أهمية,0.24539725458271952,CRITICAL
183686, ارائه,0.4631370496092112,CRITICAL
183697, رمضان,-1,Unknown
183728, natuurlijk,0.3635004503237332,CRITICAL
183773, رحلات,0.5585258195860654,BAD
183789, выпус,-1,Unknown
183798, фанта,0.4337910508301883,CRITICAL
183823, облег,0.5386484930533473,BAD
183841, новую,0.602308518152162,OK
183858, сумма,0.7462781272251852,OK
183859, числа,0.5793846173302766,BAD
183873, жилья,0.549071376607872,BAD
183874, месту,0.6122817324517025,OK
183893, суммы,0.5497704480977162,BAD
183894, للبيع,0.25915040016111496,CRITICAL
183902, глава,0.6056814534711523,OK
183909, عليهم,-1,Unknown
183918, lavoratori,0.6356991730816932,OK
183921, مطحنة,0.18456428145612677,CRITICAL
183965, categoría,-1,Unknown
183987, οποία,0.21317549393280044,CRITICAL
184066, ترامب,-1,Unknown
184076, catégorie,-1,Unknown
184111, realizzare,0.5478151864165226,BAD
184145, супер,0.7149531109858123,OK
184149, улица,0.5947987173121969,BAD
184156, сожал,0.611897893612737,OK
184163, Temperatur,0.60954371827508,OK
184182, sociétés,0.686138297742039,OK
184217, estrategia,0.4072504351150262,CRITICAL
184235, البيت,-1,Unknown
184237, Repubblica,0.6055761835077554,OK
184251, تأثير,0.6741360695309285,OK
184284, Fernández,0.6889688675572029,OK
184309, همراه,0.3774002876448907,CRITICAL
184320, elecciones,0.35811154988150196,CRITICAL
184329, definitiva,0.616483118045497,OK
184349, النبي,-1,Unknown
184355, Глава,0.5364771931961797,BAD
184384, задач,-1,Unknown
184426, حكومة,0.29887130289217356,CRITICAL
184454, حوالي,-1,Unknown
